MovieID,Title,Year,Genres,Language,Country,Total Views
2794,European Vacation (1985),1985,Comedy,Italian,UK,64594
2795,Vacation (1983),1983,Comedy,English,UK,92926
2796,Funny Farm (1988),1988,Comedy,Italian,Italy,2101
2798,Problem Child (1990),1990,Comedy,German,Canada,8274
2799,Problem Child 2 (1991),1991,Comedy,Italian,France,95260
2809,Love Stinks (1999),1999,Comedy,Spanish,Italy,4547
2811,With Friends Like These... (1998),1998,Comedy,English,Italy,10527
2836,Outside Providence (1999),1999,Comedy,Italian,India,45446
2838,I Woke Up Early the Day I Died (1998),1998,Comedy,French,UK,7058
2860,Blue Streak (1999),1999,Comedy,Spanish,India,28653
2864,Splendor (1999),1999,Comedy,French,India,54772
2865,Sugar Town (1999),1999,Comedy,Italian,India,16368
2870,Barefoot in the Park (1967),1967,Comedy,French,France,66721
2874,"Pajama Game, The (1957)",1957,Comedy,Spanish,USA,36665
2883,Mumford (1999),1999,Comedy,Spanish,UK,6925
2889,"Mystery, Alaska (1999)",1999,Comedy,French,USA,6488
2891,"Happy, Texas (1999)",1999,Comedy,German,Canada,77018
2907,Superstar (1999),1999,Comedy,Spanish,Italy,93556
2913,"Mating Habits of the Earthbound Human, The (1998)",1998,Comedy,Spanish,USA,76268
2915,Risky Business (1983),1983,Comedy,German,Italy,31307
2918,Ferris Bueller's Day Off (1986),1986,Comedy,Spanish,India,98478
2923,Citizen's Band (a.k.a. Handle with Care) (1977),1977,Comedy,German,France,90107
2936,Sullivan's Travels (1942),1942,Comedy,Spanish,UK,9180
2937,"Palm Beach Story, The (1942)",1942,Comedy,Spanish,USA,73703
2973,Crimes and Misdemeanors (1989),1989,Comedy,German,UK,8962
2997,Being John Malkovich (1999),1999,Comedy,French,Canada,30257
2999,Man of the Century (1999),1999,Comedy,Spanish,France,36266
3012,Battling Butler (1926),1926,Comedy,French,USA,89133
3014,Bustin' Loose (1981),1981,Comedy,English,Italy,84405
3022,"General, The (1927)",1927,Comedy,German,India,93524
3028,"Taming of the Shrew, The (1967)",1967,Comedy,Spanish,USA,53258
3031,Repossessed (1990),1990,Comedy,Italian,France,8970
3039,Trading Places (1983),1983,Comedy,Spanish,Italy,40442
3040,Meatballs (1979),1979,Comedy,French,India,98600
3041,Meatballs Part II (1984),1984,Comedy,German,USA,48621
3042,Meatballs III (1987),1987,Comedy,Italian,India,7121
3043,Meatballs 4 (1992),1992,Comedy,Italian,UK,40570
3048,Under the Rainbow (1981),1981,Comedy,English,USA,1841
3052,Dogma (1999),1999,Comedy,French,Italy,86780
3057,Where's Marlowe? (1999),1999,Comedy,Italian,UK,94447
3072,Moonstruck (1987),1987,Comedy,Italian,Italy,35757
3076,Irma la Douce (1963),1963,Comedy,German,India,99645
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),1934,Comedy,French,UK,8410
3087,Scrooged (1988),1988,Comedy,French,India,63625
3088,Harvey (1950),1950,Comedy,English,USA,2651
3096,My Man Godfrey (1957),1957,Comedy,French,Canada,28863
3120,"Distinguished Gentleman, The (1992)",1992,Comedy,German,UK,24840
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),1989,Comedy,Italian,Italy,47022
3130,Bonfire of the Vanities (1990),1990,Comedy,Spanish,India,65328
3131,Broadway Damage (1997),1997,Comedy,English,USA,63735
3132,Daddy Long Legs (1919),1919,Comedy,French,India,95499
3133,Go West (1925),1925,Comedy,German,USA,6432
3140,"Three Ages, The (1923)",1923,Comedy,English,Canada,6528
3146,Deuce Bigalow: Male Gigolo (1999),1999,Comedy,Spanish,Italy,51442
3177,Next Friday (1999),1999,Comedy,Spanish,USA,12327
3189,My Dog Skip (1999),1999,Comedy,Spanish,USA,52559
3210,Fast Times at Ridgemont High (1982),1982,Comedy,English,France,39036
3228,Wirey Spindell (1999),1999,Comedy,Italian,France,97579
3231,"Saphead, The (1920)",1920,Comedy,English,UK,54930
3232,Seven Chances (1925),1925,Comedy,German,UK,87043
3233,Smashing Time (1967),1967,Comedy,German,UK,25125
3234,Train Ride to Hollywood (1978),1978,Comedy,Italian,India,34896
3235,Where the Buffalo Roam (1980),1980,Comedy,English,India,46416
3239,Isn't She Great? (2000),2000,Comedy,French,USA,27129
3240,"Big Tease, The (1999)",1999,Comedy,English,Italy,69145
3241,"Cup, The (Phörpa) (1999)",1999,Comedy,English,France,79360
3242,Santitos (1997),1997,Comedy,French,India,76712
3243,Encino Man (1992),1992,Comedy,Spanish,Canada,94256
3248,Sister Act 2: Back in the Habit (1993),1993,Comedy,Spanish,Canada,47506
3253,Wayne's World (1992),1992,Comedy,Italian,UK,75016
3254,Wayne's World 2 (1993),1993,Comedy,Italian,USA,15459
3258,Death Becomes Her (1992),1992,Comedy,French,Canada,97961
3263,White Men Can't Jump (1992),1992,Comedy,French,France,8553
3276,Gun Shy (2000),2000,Comedy,German,Canada,4401
3282,Different for Girls (1996),1996,Comedy,German,Canada,83722
3286,Snow Day (2000),2000,Comedy,English,Canada,84887
3290,Soft Toilet Seats (1999),1999,Comedy,Italian,India,3295
3302,Beautiful People (1999),1999,Comedy,Spanish,Italy,15712
3306,"Circus, The (1928)",1928,Comedy,German,USA,63088
3309,"Dog's Life, A (1920)",1920,Comedy,English,Italy,97259
3313,Class Reunion (1982),1982,Comedy,German,UK,15092
3321,"Waiting Game, The (2000)",2000,Comedy,German,Italy,18206
3322,3 Strikes (2000),2000,Comedy,Spanish,UK,25596
3324,Drowning Mona (2000),2000,Comedy,Spanish,Italy,32116
3341,Born Yesterday (1950),1950,Comedy,German,France,74811
3349,"Perils of Pauline, The (1947)",1947,Comedy,English,USA,31057
3361,Bull Durham (1988),1988,Comedy,French,UK,54937
3385,Volunteers (1985),1985,Comedy,English,Italy,60769
3387,Who's Harry Crumb? (1989),1989,Comedy,French,Italy,23411
3388,Harry and the Hendersons (1987),1987,Comedy,French,Canada,69023
3391,Who's That Girl? (1987),1987,Comedy,Spanish,Italy,70558
3392,She-Devil (1989),1989,Comedy,Spanish,Italy,99450
3395,Nadine (1987),1987,Comedy,German,Canada,72983
3421,Animal House (1978),1978,Comedy,French,Italy,48753
3446,Funny Bones (1995),1995,Comedy,Spanish,UK,28781
3450,Grumpy Old Men (1993),1993,Comedy,French,Italy,25003
3460,Hillbillys in a Haunted House (1967),1967,Comedy,Spanish,USA,26513
3462,Modern Times (1936),1936,Comedy,French,Italy,48860
3463,Last Resort (1994),1994,Comedy,German,USA,31866
3473,Jonah Who Will Be 25 in the Year 2000 (1976),1976,Comedy,English,Italy,3521
3481,High Fidelity (2000),2000,Comedy,French,Canada,24298
3491,My Chauffeur (1986),1986,Comedy,Spanish,USA,25234
3497,Max Dugan Returns (1983),1983,Comedy,Italian,France,86640
3507,"Odd Couple, The (1968)",1968,Comedy,German,USA,53553
3511,Ready to Rumble (2000),2000,Comedy,French,Canada,21729
3515,Me Myself I (2000),2000,Comedy,English,USA,1574
3520,How to Stuff a Wild Bikini (1965),1965,Comedy,German,Italy,87675
3525,Bachelor Party (1984),1984,Comedy,German,France,68141
3530,Smoking/No Smoking (1993),1993,Comedy,German,India,39301
3532,Freedom for Us (À nous la liberté ) (1931),1931,Comedy,German,Canada,30732
3534,28 Days (2000),2000,Comedy,French,India,83350
3538,East is East (1999),1999,Comedy,Spanish,UK,30189
3544,Shakes the Clown (1991),1991,Comedy,Spanish,France,21272
3552,Caddyshack (1980),1980,Comedy,English,India,34894
3567,Bossa Nova (1999),1999,Comedy,German,USA,15202
3590,"Lords of Flatbush, The (1974)",1974,Comedy,German,Canada,87367
3595,Held Up (2000),2000,Comedy,Italian,Italy,79014
3596,Screwed (2000),2000,Comedy,German,Italy,97978
3597,Whipped (2000),2000,Comedy,English,USA,13781
3603,"Gay Deceivers, The (1969)",1969,Comedy,Italian,USA,79443
3608,Pee-wee's Big Adventure (1985),1985,Comedy,Italian,Canada,27344
3613,Things Change (1988),1988,Comedy,Italian,UK,59387
3617,Road Trip (2000),2000,Comedy,French,Italy,88512
3618,Small Time Crooks (2000),2000,Comedy,German,France,30813
3619,"Hollywood Knights, The (1980)",1980,Comedy,French,UK,27583
3622,"Twelve Chairs, The (1970)",1970,Comedy,Spanish,France,97670
3626,8 1/2 Women (1999),1999,Comedy,Italian,India,14916
3629,"Gold Rush, The (1925)",1925,Comedy,German,Italy,94330
3631,It's in the Water (1998),1998,Comedy,Italian,USA,45236
3632,Monsieur Verdoux (1947),1947,Comedy,French,Canada,62525
3646,Big Momma's House (2000),2000,Comedy,French,USA,97304
3669,Stay Tuned (1992),1992,Comedy,English,Italy,65082
3688,Porky's (1981),1981,Comedy,Spanish,USA,32017
3689,Porky's II: The Next Day (1983),1983,Comedy,Italian,Canada,75693
3690,Porky's Revenge (1985),1985,Comedy,English,USA,45769
3691,Private School (1983),1983,Comedy,German,India,60056
3712,Soapdish (1991),1991,Comedy,English,India,36527
3715,Burglar (1987),1987,Comedy,German,France,59583
3721,Trixie (1999),1999,Comedy,Spanish,USA,3679
3722,Live Virgin (1999),1999,Comedy,German,UK,77960
3752,"Me, Myself and Irene (2000)",2000,Comedy,Spanish,UK,48167
3760,"Kentucky Fried Movie, The (1977)",1977,Comedy,Spanish,Italy,91508
3773,House Party (1990),1990,Comedy,German,UK,76707
3774,House Party 2 (1991),1991,Comedy,German,India,63104
3784,"Kid, The (2000)",2000,Comedy,Spanish,USA,59419
3786,But I'm a Cheerleader (1999),1999,Comedy,German,Italy,24301
3787,Shower (Xizhao) (1999),1999,Comedy,German,UK,55769
3804,H.O.T.S. (1979),1979,Comedy,Spanish,UK,47044
3809,What About Bob? (1991),1991,Comedy,Italian,Italy,80451
3812,Everything You Always Wanted to Know About Sex (1972),1972,Comedy,German,USA,27699
3814,Love and Death (1975),1975,Comedy,Italian,UK,50627
3819,Tampopo (1986),1986,Comedy,German,Italy,52425
3821,Nutty Professor II: The Klumps (2000),2000,Comedy,French,Italy,63668
3828,Better Living (1998),1998,Comedy,English,India,61935
3831,Saving Grace (2000),2000,Comedy,English,USA,7178
3846,Easy Money (1983),1983,Comedy,French,France,66924
3851,I'm the One That I Want (2000),2000,Comedy,German,India,87513
3852,"Tao of Steve, The (2000)",2000,Comedy,French,Italy,79113
3858,Cecil B. Demented (2000),2000,Comedy,German,UK,85916
3861,"Replacements, The (2000)",2000,Comedy,English,USA,78735
3862,About Adam (2000),2000,Comedy,French,Italy,14298
3866,Sunset Strip (2000),2000,Comedy,English,USA,56305
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",1988,Comedy,German,Italy,39801
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",1991,Comedy,Spanish,France,74775
3882,Bring It On (2000),2000,Comedy,Spanish,USA,38280
3884,"Crew, The (2000)",2000,Comedy,Italian,USA,85563
3899,Circus (2000),2000,Comedy,German,Italy,94883
3905,"Specials, The (2000)",2000,Comedy,Spanish,Canada,15079
3911,Best in Show (2000),2000,Comedy,French,UK,39899
3921,Beach Party (1963),1963,Comedy,French,USA,32423
3922,Bikini Beach (1964),1964,Comedy,Italian,Italy,4029
3924,Pajama Party (1964),1964,Comedy,English,France,28165
3925,Stranger Than Paradise (1984),1984,Comedy,German,UK,43009
3929,"Bank Dick, The (1940)",1940,Comedy,German,Italy,4809
3943,Bamboozled (2000),2000,Comedy,English,Canada,75580
3948,Meet the Parents (2000),2000,Comedy,English,India,90035
762,Striptease (1996),1996,Comedy|Crime,Italian,Canada,16814
867,Carpool (1996),1996,Comedy|Crime,English,Italy,44697
910,Some Like It Hot (1959),1959,Comedy|Crime,Italian,Canada,2649
1234,"Sting, The (1973)",1973,Comedy|Crime,English,Italy,7551
1500,Grosse Pointe Blank (1997),1997,Comedy|Crime,Italian,France,93842
1539,Twin Town (1997),1997,Comedy|Crime,French,UK,67623
2027,Mafia! (1998),1998,Comedy|Crime,English,France,77704
2387,Very Bad Things (1998),1998,Comedy|Crime,Italian,USA,99421
2458,Armed and Dangerous (1986),1986,Comedy|Crime,Italian,UK,72806
3247,Sister Act (1992),1992,Comedy|Crime,French,USA,32838
3301,"Whole Nine Yards, The (2000)",2000,Comedy|Crime,English,Canada,37797
3323,Chain of Fools (2000),2000,Comedy|Crime,Italian,UK,11967
3419,Something for Everyone (1970),1970,Comedy|Crime,English,UK,34027
403,Two Crimes (1995),1995,Comedy|Crime|Drama,French,India,40386
1809,Hana-bi (1997),1997,Comedy|Crime|Drama,Italian,UK,57531
3362,Dog Day Afternoon (1975),1975,Comedy|Crime|Drama,German,France,37054
3521,Mystery Train (1989),1989,Comedy|Crime|Drama,German,Canada,51463
1711,Midnight in the Garden of Good and Evil (1997),1997,Comedy|Crime|Drama|Mystery,English,UK,15999
367,"Mask, The (1994)",1994,Comedy|Crime|Fantasy,German,France,95885
532,Serial Mom (1994),1994,Comedy|Crime|Horror,Spanish,USA,54700
1732,"Big Lebowski, The (1998)",1998,Comedy|Crime|Mystery|Thriller,English,Italy,93318
2110,Dead Men Don't Wear Plaid (1982),1982,Comedy|Crime|Thriller,German,India,63521
2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,Comedy|Crime|Thriller,French,Canada,24821
2586,"Goodbye, Lover (1999)",1999,Comedy|Crime|Thriller,French,India,20956
1827,"Big One, The (1997)",1997,Comedy|Documentary,German,USA,35155
2064,Roger & Me (1989),1989,Comedy|Documentary,Spanish,France,63385
2659,It Came from Hollywood (1982),1982,Comedy|Documentary,English,Italy,33460
3865,"Original Kings of Comedy, The (2000)",2000,Comedy|Documentary,French,Italy,61809
4,Waiting to Exhale (1995),1995,Comedy|Drama,Spanish,India,84783
45,To Die For (1995),1995,Comedy|Drama,German,Italy,9861
72,Kicking and Screaming (1995),1995,Comedy|Drama,Spanish,UK,89414
75,Big Bully (1996),1996,Comedy|Drama,German,Canada,72712
84,Last Summer in the Hamptons (1995),1995,Comedy|Drama,German,Canada,38384
106,Nobody Loves Me (Keiner liebt mich) (1994),1994,Comedy|Drama,French,USA,86236
133,Nueba Yol (1995),1995,Comedy|Drama,Italian,Canada,95234
166,"Doom Generation, The (1995)",1995,Comedy|Drama,Italian,USA,97949
205,Unstrung Heroes (1995),1995,Comedy|Drama,English,India,87342
218,Boys on the Side (1995),1995,Comedy|Drama,Italian,Canada,56455
232,Eat Drink Man Woman (1994),1994,Comedy|Drama,English,India,41470
235,Ed Wood (1994),1994,Comedy|Drama,French,Italy,96646
304,Roommates (1995),1995,Comedy|Drama,German,India,86279
322,Swimming with Sharks (1995),1995,Comedy|Drama,English,Canada,14423
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",1994,Comedy|Drama,Spanish,UK,45243
371,"Paper, The (1994)",1994,Comedy|Drama,Italian,India,32701
372,Reality Bites (1994),1994,Comedy|Drama,Spanish,USA,25266
450,With Honors (1994),1994,Comedy|Drama,French,Canada,70273
472,I'll Do Anything (1994),1994,Comedy|Drama,English,Italy,69331
476,"Inkwell, The (1994)",1994,Comedy|Drama,Italian,France,83515
537,Sirens (1994),1994,Comedy|Drama,French,USA,3190
562,Welcome to the Dollhouse (1995),1995,Comedy|Drama,English,Italy,60209
568,Bhaji on the Beach (1993),1993,Comedy|Drama,English,India,64191
570,"Slingshot, The (Kådisbellan ) (1993)",1993,Comedy|Drama,Spanish,Italy,78495
574,Spanking the Monkey (1994),1994,Comedy|Drama,Spanish,France,7469
583,Dear Diary (Caro Diario) (1994),1994,Comedy|Drama,German,India,84744
635,"Family Thing, A (1996)",1996,Comedy|Drama,English,Italy,14321
649,Cold Fever (Á köldum klaka) (1994),1994,Comedy|Drama,Spanish,Canada,7020
657,Yankee Zulu (1994),1994,Comedy|Drama,German,India,33263
753,"Month by the Lake, A (1995)",1995,Comedy|Drama,Italian,India,78504
765,Jack (1996),1996,Comedy|Drama,French,USA,94964
771,"Vie est belle, La (Life is Rosey) (1987)",1987,Comedy|Drama,Italian,USA,36327
776,Babyfever (1994),1994,Comedy|Drama,English,India,29984
794,Midnight Dancers (Sibak) (1994),1994,Comedy|Drama,German,India,18733
819,Stefano Quantestorie (1993),1993,Comedy|Drama,Spanish,USA,36358
847,"Big Squeeze, The (1996)",1996,Comedy|Drama,French,Italy,6392
864,"Wife, The (1995)",1995,Comedy|Drama,Spanish,USA,51790
909,"Apartment, The (1960)",1960,Comedy|Drama,English,USA,2561
939,"Reluctant Debutante, The (1958)",1958,Comedy|Drama,Italian,Italy,11114
970,Beat the Devil (1954),1954,Comedy|Drama,French,USA,42384
984,"Pompatus of Love, The (1996)",1996,Comedy|Drama,French,USA,8985
988,Grace of My Heart (1996),1996,Comedy|Drama,French,USA,75987
1045,Love Is All There Is (1996),1996,Comedy|Drama,English,France,87654
1060,Swingers (1996),1996,Comedy|Drama,French,USA,90095
1115,Sleepover (1995),1995,Comedy|Drama,Spanish,USA,51084
1133,Talking About Sex (1994),1994,Comedy|Drama,French,Canada,21454
1146,Curtis's Charm (1995),1995,Comedy|Drama,German,UK,52486
1236,Trust (1990),1990,Comedy|Drama,Italian,France,77723
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,Comedy|Drama,German,India,71652
1273,Down by Law (1986),1986,Comedy|Drama,Italian,UK,71438
1276,Cool Hand Luke (1967),1967,Comedy|Drama,English,Italy,91756
1279,Night on Earth (1991),1991,Comedy|Drama,Spanish,USA,42853
1318,Blue Juice (1995),1995,Comedy|Drama,Spanish,India,39428
1392,Citizen Ruth (1996),1996,Comedy|Drama,English,UK,48159
1395,Tin Men (1987),1987,Comedy|Drama,German,USA,2321
1410,"Evening Star, The (1996)",1996,Comedy|Drama,French,USA,52455
1467,Salut cousin! (1996),1996,Comedy|Drama,Spanish,India,73524
1476,Private Parts (1997),1997,Comedy|Drama,Italian,Canada,37881
1482,"Van, The (1996)",1996,Comedy|Drama,English,Italy,24166
1622,Kicked in the Head (1997),1997,Comedy|Drama,Spanish,India,16845
1630,"Lay of the Land, The (1997)",1997,Comedy|Drama,French,Canada,38099
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1996,Comedy|Drama,Spanish,France,80747
1701,Deconstructing Harry (1997),1997,Comedy|Drama,Spanish,USA,70100
1723,Twisted (1996),1996,Comedy|Drama,German,Canada,34673
1734,My Life in Pink (Ma vie en rose) (1997),1997,Comedy|Drama,English,USA,49716
1747,Wag the Dog (1997),1997,Comedy|Drama,German,France,44129
1774,Mass Transit (1998),1998,Comedy|Drama,German,UK,14763
1784,As Good As It Gets (1997),1997,Comedy|Drama,English,Canada,3010
1794,Love and Death on Long Island (1997),1997,Comedy|Drama,Italian,UK,68375
1816,Two Girls and a Guy (1997),1997,Comedy|Drama,French,USA,9349
1870,"Dancer, Texas Pop. 81 (1998)",1998,Comedy|Drama,French,UK,64464
1871,"Friend of the Deceased, A (1997)",1997,Comedy|Drama,French,France,33229
1884,Fear and Loathing in Las Vegas (1998),1998,Comedy|Drama,French,Canada,60888
1885,"Opposite of Sex, The (1998)",1998,Comedy|Drama,Italian,France,5534
1904,Henry Fool (1997),1997,Comedy|Drama,French,Canada,50427
1914,Smoke Signals (1998),1998,Comedy|Drama,Italian,UK,55263
1958,Terms of Endearment (1983),1983,Comedy|Drama,Italian,UK,68815
1968,"Breakfast Club, The (1985)",1985,Comedy|Drama,French,France,18715
2156,"Best Man, The (Il Testimone dello sposo) (1997)",1997,Comedy|Drama,French,USA,45214
2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,Comedy|Drama,German,Italy,70902
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),1975,Comedy|Drama,German,France,98789
